pixelindex,2h_b,2h_m,6h_b,6h_m,10m_b,10m_m,12h_b,12h_m,20m_b,20m_m,24h_b,24h_m,30m_b,30m_m,60m_b,60m_m
144149,-1.7424,0.068957,-1.7424,0.044899,-1.7424,0.250713,-1.7424,0.034631,-1.7424,0.163115,-1.7424,0.028205,-1.7424,0.131869,-1.7424,0.093155
144150,-1.74107,0.069359,-1.74107,0.045161,-1.74107,0.252176,-1.74107,0.034833,-1.74107,0.164066,-1.74107,0.02837,-1.74107,0.132638,-1.74107,0.093698
144151,-1.74499,0.069811,-1.74499,0.045455,-1.74499,0.25382,-1.74499,0.03506,-1.74499,0.165136,-1.74499,0.028555,-1.74499,0.133503,-1.74499,0.094309
144152,-1.74357,0.070157,-1.74357,0.04568,-1.74357,0.255075,-1.74357,0.035234,-1.74357,0.165953,-1.74357,0.028696,-1.74357,0.134163,-1.74357,0.094776
144153,-1.74094,0.07048,-1.74094,0.045891,-1.74094,0.256251,-1.74094,0.035396,-1.74094,0.166717,-1.74094,0.028828,-1.74094,0.134781,-1.74094,0.095212
144154,-1.73835,0.070807,-1.73835,0.046104,-1.73835,0.257441,-1.73835,0.035561,-1.73835,0.167492,-1.73835,0.028962,-1.73835,0.135407,-1.73835,0.095655
144155,-1.73993,0.071195,-1.73993,0.046356,-1.73993,0.258852,-1.73993,0.035756,-1.73993,0.16841,-1.73993,0.029121,-1.73993,0.13615,-1.73993,0.096179
144156,-1.75542,0.071773,-1.75542,0.046733,-1.75542,0.260953,-1.75542,0.036046,-1.75542,0.169776,-1.75542,0.029357,-1.75542,0.137254,-1.75542,0.096959
144551,-1.89371,0.080867,-1.89371,0.052654,-1.89371,0.294016,-1.89371,0.040613,-1.89371,0.191288,-1.89371,0.033077,-1.89371,0.154645,-1.89371,0.109245
144552,-1.99445,0.082174,-1.99445,0.053505,-1.99445,0.29877,-1.99445,0.041269,-1.99445,0.19438,-1.99445,0.033612,-1.99445,0.157145,-1.99445,0.111011
144553,-2.03946,0.082213,-2.03946,0.05353,-2.03946,0.29891,-2.03946,0.041289,-2.03946,0.194471,-2.03946,0.033627,-2.03946,0.157219,-2.03946,0.111063
144587,-1.73225,0.065734,-1.73225,0.042801,-1.73225,0.238997,-1.73225,0.033013,-1.73225,0.155492,-1.73225,0.026887,-1.73225,0.125706,-1.73225,0.088802
144588,-1.70283,0.064529,-1.70283,0.042016,-1.70283,0.234614,-1.70283,0.032407,-1.70283,0.15264,-1.70283,0.026394,-1.70283,0.123401,-1.70283,0.087173
144589,-1.6758,0.063385,-1.6758,0.041271,-1.6758,0.230456,-1.6758,0.031833,-1.6758,0.149935,-1.6758,0.025926,-1.6758,0.121214,-1.6758,0.085628
144590,-1.65294,0.062323,-1.65294,0.04058,-1.65294,0.226595,-1.65294,0.0313,-1.65294,0.147423,-1.65294,0.025492,-1.65294,0.119183,-1.65294,0.084194
144591,-1.63395,0.061328,-1.63395,0.039932,-1.63395,0.222976,-1.63395,0.0308,-1.63395,0.145069,-1.63395,0.025085,-1.63395,0.11728,-1.63395,0.082849
144592,-1.61964,0.060404,-1.61964,0.03933,-1.61964,0.219616,-1.61964,0.030336,-1.61964,0.142883,-1.61964,0.024707,-1.61964,0.115513,-1.61964,0.081601
144593,-1.61267,0.059587,-1.61267,0.038798,-1.61267,0.216647,-1.61267,0.029926,-1.61267,0.140951,-1.61267,0.024373,-1.61267,0.113951,-1.61267,0.080497
144594,-1.60582,0.058796,-1.60582,0.038283,-1.60582,0.21377,-1.60582,0.029528,-1.60582,0.139079,-1.60582,0.024049,-1.60582,0.112437,-1.60582,0.079428
144595,-1.59989,0.058036,-1.59989,0.037788,-1.59989,0.211008,-1.59989,0.029147,-1.59989,0.137283,-1.59989,0.023738,-1.59989,0.110985,-1.59989,0.078402
144596,-1.59578,0.057321,-1.59578,0.037323,-1.59578,0.208408,-1.59578,0.028788,-1.59578,0.135591,-1.59578,0.023446,-1.59578,0.109617,-1.59578,0.077436
144597,-1.59259,0.056632,-1.59259,0.036874,-1.59259,0.205904,-1.59259,0.028442,-1.59259,0.133962,-1.59259,0.023164,-1.59259,0.1083,-1.59259,0.076506
144598,-1.5917,0.055987,-1.5917,0.036454,-1.5917,0.203559,-1.5917,0.028118,-1.5917,0.132436,-1.5917,0.0229,-1.5917,0.107067,-1.5917,0.075634
144599,-1.59478,0.055422,-1.59478,0.036086,-1.59478,0.201505,-1.59478,0.027834,-1.59478,0.1311,-1.59478,0.022669,-1.59478,0.105986,-1.59478,0.074871
144600,-1.60054,0.054925,-1.60054,0.035763,-1.60054,0.199698,-1.60054,0.027584,-1.60054,0.129924,-1.60054,0.022466,-1.60054,0.105036,-1.60054,0.0742
144601,-1.60596,0.054441,-1.60596,0.035448,-1.60596,0.197937,-1.60596,0.027341,-1.60596,0.128779,-1.60596,0.022268,-1.60596,0.10411,-1.60596,0.073546
144602,-1.61982,0.054077,-1.61982,0.035211,-1.61982,0.196615,-1.61982,0.027159,-1.61982,0.127918,-1.61982,0.022119,-1.61982,0.103414,-1.61982,0.073054
144603,-1.64242,0.05384,-1.64242,0.035056,-1.64242,0.195751,-1.64242,0.027039,-1.64242,0.127356,-1.64242,0.022022,-1.64242,0.10296,-1.64242,0.072733
144604,-1.66769,0.053644,-1.66769,0.034929,-1.66769,0.19504,-1.66769,0.026941,-1.66769,0.126894,-1.66769,0.021942,-1.66769,0.102586,-1.66769,0.072469
144605,-1.69543,0.0535,-1.69543,0.034835,-1.69543,0.194515,-1.69543,0.026869,-1.69543,0.126552,-1.69543,0.021883,-1.69543,0.10231,-1.69543,0.072274
144606,-1.72379,0.05337,-1.72379,0.03475,-1.72379,0.194042,-1.72379,0.026803,-1.72379,0.126244,-1.72379,0.02183,-1.72379,0.102061,-1.72379,0.072098
144607,-1.75265,0.053295,-1.75265,0.034701,-1.75265,0.193769,-1.75265,0.026766,-1.75265,0.126067,-1.75265,0.021799,-1.75265,0.101918,-1.75265,0.071997
144608,-1.77872,0.053222,-1.77872,0.034654,-1.77872,0.193505,-1.77872,0.026729,-1.77872,0.125895,-1.77872,0.021769,-1.77872,0.101779,-1.77872,0.071899
144609,-1.80187,0.053124,-1.80187,0.03459,-1.80187,0.193149,-1.80187,0.02668,-1.80187,0.125663,-1.80187,0.021729,-1.80187,0.101591,-1.80187,0.071766
144610,-1.82774,0.053076,-1.82774,0.034559,-1.82774,0.192973,-1.82774,0.026656,-1.82774,0.125549,-1.82774,0.021709,-1.82774,0.101499,-1.82774,0.071701
144611,-1.85548,0.053062,-1.85548,0.034549,-1.85548,0.192922,-1.85548,0.026649,-1.85548,0.125516,-1.85548,0.021704,-1.85548,0.101472,-1.85548,0.071682
144612,-1.87914,0.053006,-1.87914,0.034513,-1.87914,0.192719,-1.87914,0.02662,-1.87914,0.125383,-1.87914,0.021681,-1.87914,0.101365,-1.87914,0.071607
144613,-1.91451,0.053149,-1.91451,0.034606,-1.91451,0.19324,-1.91451,0.026692,-1.91451,0.125722,-1.91451,0.021739,-1.91451,0.101639,-1.91451,0.0718
144614,-1.95888,0.053478,-1.95888,0.034821,-1.95888,0.194437,-1.95888,0.026858,-1.95888,0.126501,-1.95888,0.021874,-1.95888,0.102269,-1.95888,0.072245
144615,-1.98786,0.053722,-1.98786,0.034979,-1.98786,0.195323,-1.98786,0.02698,-1.98786,0.127077,-1.98786,0.021974,-1.98786,0.102735,-1.98786,0.072574
144616,-1.99567,0.053767,-1.99567,0.035009,-1.99567,0.195487,-1.99567,0.027003,-1.99567,0.127185,-1.99567,0.021992,-1.99567,0.102821,-1.99567,0.072635
144617,-2.00317,0.053813,-2.00317,0.035039,-2.00317,0.195655,-2.00317,0.027026,-2.00317,0.127293,-2.00317,0.022011,-2.00317,0.102909,-2.00317,0.072697
144618,-2.01249,0.0539,-2.01249,0.035095,-2.01249,0.195968,-2.01249,0.027069,-2.01249,0.127497,-2.01249,0.022046,-2.01249,0.103074,-2.01249,0.072814
144619,-2.01961,0.053964,-2.01961,0.035137,-2.01961,0.196201,-2.01961,0.027101,-2.01961,0.127649,-2.01961,0.022073,-2.01961,0.103197,-2.01961,0.0729
144620,-2.04091,0.054354,-2.04091,0.035391,-2.04091,0.197621,-2.04091,0.027298,-2.04091,0.128573,-2.04091,0.022232,-2.04091,0.103944,-2.04091,0.073428
144621,-2.04868,0.054634,-2.04868,0.035573,-2.04868,0.198638,-2.04868,0.027438,-2.04868,0.129235,-2.04868,0.022347,-2.04868,0.104479,-2.04868,0.073806
144622,-2.05259,0.054906,-2.05259,0.03575,-2.05259,0.199628,-2.05259,0.027575,-2.05259,0.129878,-2.05259,0.022458,-2.05259,0.104999,-2.05259,0.074174
144623,-2.06594,0.055348,-2.06594,0.036038,-2.06594,0.201236,-2.06594,0.027797,-2.06594,0.130925,-2.06594,0.022639,-2.06594,0.105845,-2.06594,0.074771
144624,-2.07218,0.055748,-2.07218,0.036299,-2.07218,0.20269,-2.07218,0.027998,-2.07218,0.131871,-2.07218,0.022803,-2.07218,0.10661,-2.07218,0.075312
144625,-2.09128,0.056452,-2.09128,0.036757,-2.09128,0.205247,-2.09128,0.028351,-2.09128,0.133534,-2.09128,0.02309,-2.09128,0.107954,-2.09128,0.076261
144626,-2.08794,0.057031,-2.08794,0.037134,-2.08794,0.207355,-2.08794,0.028642,-2.08794,0.134906,-2.08794,0.023327,-2.08794,0.109063,-2.08794,0.077045
144627,-2.0746,0.057561,-2.0746,0.037479,-2.0746,0.20928,-2.0746,0.028908,-2.0746,0.136158,-2.0746,0.023544,-2.0746,0.110076,-2.0746,0.07776
144628,-2.05255,0.058026,-2.05255,0.037781,-2.05255,0.21097,-2.05255,0.029141,-2.05255,0.137258,-2.05255,0.023734,-2.05255,0.110965,-2.05255,0.078388
144629,-2.03182,0.058538,-2.03182,0.038115,-2.03182,0.212834,-2.03182,0.029399,-2.03182,0.13847,-2.03182,0.023944,-2.03182,0.111945,-2.03182,0.07908
144630,-2.0174,0.059005,-2.0174,0.038419,-2.0174,0.214529,-2.0174,0.029633,-2.0174,0.139573,-2.0174,0.024134,-2.0174,0.112837,-2.0174,0.07971
144631,-1.98994,0.059222,-1.98994,0.038561,-1.98994,0.215321,-1.98994,0.029743,-1.98994,0.140088,-1.98994,0.024224,-1.98994,0.113253,-1.98994,0.080005
144632,-1.96109,0.059387,-1.96109,0.038668,-1.96109,0.215918,-1.96109,0.029825,-1.96109,0.140477,-1.96109,0.024291,-1.96109,0.113567,-1.96109,0.080226
144633,-1.93125,0.059472,-1.93125,0.038723,-1.93125,0.216228,-1.93125,0.029868,-1.93125,0.140679,-1.93125,0.024326,-1.93125,0.113731,-1.93125,0.080342
144634,-1.89279,0.059386,-1.89279,0.038667,-1.89279,0.215917,-1.89279,0.029825,-1.89279,0.140476,-1.89279,0.024291,-1.89279,0.113567,-1.89279,0.080226
144635,-1.8628,0.059364,-1.8628,0.038653,-1.8628,0.215836,-1.8628,0.029814,-1.8628,0.140423,-1.8628,0.024282,-1.8628,0.113524,-1.8628,0.080196
144636,-1.83341,0.05924,-1.83341,0.038572,-1.83341,0.215385,-1.83341,0.029751,-1.83341,0.14013,-1.83341,0.024231,-1.83341,0.113287,-1.83341,0.080028
144637,-1.80999,0.05914,-1.80999,0.038507,-1.80999,0.215021,-1.80999,0.029701,-1.80999,0.139893,-1.80999,0.02419,-1.80999,0.113095,-1.80999,0.079893
144638,-1.80432,0.059318,-1.80432,0.038623,-1.80432,0.215668,-1.80432,0.02979,-1.80432,0.140314,-1.80432,0.024263,-1.80432,0.113436,-1.80432,0.080134
144639,-1.79421,0.059417,-1.79421,0.038687,-1.79421,0.216029,-1.79421,0.02984,-1.79421,0.140549,-1.79421,0.024303,-1.79421,0.113625,-1.79421,0.080268
144640,-1.78505,0.059555,-1.78505,0.038777,-1.78505,0.216531,-1.78505,0.02991,-1.78505,0.140876,-1.78505,0.02436,-1.78505,0.11389,-1.78505,0.080454
144641,-1.77688,0.059729,-1.77688,0.038891,-1.77688,0.217163,-1.77688,0.029997,-1.77688,0.141287,-1.77688,0.024431,-1.77688,0.114222,-1.77688,0.080689
144642,-1.76724,0.059918,-1.76724,0.039013,-1.76724,0.217848,-1.76724,0.030092,-1.76724,0.141733,-1.76724,0.024508,-1.76724,0.114583,-1.76724,0.080944
144643,-1.75077,0.060051,-1.75077,0.0391,-1.75077,0.218334,-1.75077,0.030159,-1.75077,0.142049,-1.75077,0.024563,-1.75077,0.114838,-1.75077,0.081124
144659,-1.74315,0.068009,-1.74315,0.044282,-1.74315,0.247266,-1.74315,0.034155,-1.74315,0.160872,-1.74315,0.027817,-1.74315,0.130055,-1.74315,0.091874
144660,-1.74425,0.068516,-1.74425,0.044612,-1.74425,0.249109,-1.74425,0.03441,-1.74425,0.162071,-1.74425,0.028025,-1.74425,0.131025,-1.74425,0.092559
144661,-1.74514,0.068992,-1.74514,0.044922,-1.74514,0.250841,-1.74514,0.034649,-1.74514,0.163198,-1.74514,0.02822,-1.74514,0.131936,-1.74514,0.093202
144662,-1.74441,0.069407,-1.74441,0.045192,-1.74441,0.252349,-1.74441,0.034857,-1.74441,0.164179,-1.74441,0.028389,-1.74441,0.132729,-1.74441,0.093763
144663,-1.74885,0.069869,-1.74885,0.045493,-1.74885,0.254029,-1.74885,0.035089,-1.74885,0.165272,-1.74885,0.028578,-1.74885,0.133613,-1.74885,0.094387
144664,-1.7473,0.07021,-1.7473,0.045715,-1.7473,0.25527,-1.7473,0.035261,-1.7473,0.166079,-1.7473,0.028718,-1.7473,0.134265,-1.7473,0.094848
144665,-1.7443,0.070526,-1.7443,0.04592,-1.7443,0.256417,-1.7443,0.035419,-1.7443,0.166826,-1.7443,0.028847,-1.7443,0.134869,-1.7443,0.095274
144666,-1.74119,0.070843,-1.74119,0.046127,-1.74119,0.257572,-1.74119,0.035579,-1.74119,0.167577,-1.74119,0.028977,-1.74119,0.135476,-1.74119,0.095703
144667,-1.74016,0.071192,-1.74016,0.046354,-1.74016,0.258841,-1.74016,0.035754,-1.74016,0.168403,-1.74016,0.02912,-1.74016,0.136144,-1.74016,0.096175
144668,-1.75443,0.071744,-1.75443,0.046714,-1.75443,0.260848,-1.75443,0.036031,-1.75443,0.169708,-1.75443,0.029345,-1.75443,0.137199,-1.75443,0.096921
145063,-1.89712,0.081064,-1.89712,0.052782,-1.89712,0.294731,-1.89712,0.040712,-1.89712,0.191753,-1.89712,0.033157,-1.89712,0.155021,-1.89712,0.10951
145064,-1.99646,0.082359,-1.99646,0.053625,-1.99646,0.29944,-1.99646,0.041362,-1.99646,0.194817,-1.99646,0.033687,-1.99646,0.157498,-1.99646,0.11126
145065,-2.04079,0.08237,-2.04079,0.053632,-2.04079,0.29948,-2.04079,0.041367,-2.04079,0.194843,-2.04079,0.033692,-2.04079,0.157519,-2.04079,0.111275
145066,-2.06845,0.082673,-2.06845,0.05383,-2.06845,0.300584,-2.06845,0.04152,-2.06845,0.195561,-2.06845,0.033816,-2.06845,0.158099,-2.06845,0.111685
145100,-1.69983,0.064469,-1.69983,0.041977,-1.69983,0.234396,-1.69983,0.032377,-1.69983,0.152499,-1.69983,0.02637,-1.69983,0.123286,-1.69983,0.087092
145101,-1.67643,0.063374,-1.67643,0.041264,-1.67643,0.230416,-1.67643,0.031828,-1.67643,0.149909,-1.67643,0.025922,-1.67643,0.121193,-1.67643,0.085613
145102,-1.65414,0.062314,-1.65414,0.040573,-1.65414,0.22656,-1.65414,0.031295,-1.65414,0.1474,-1.65414,0.025488,-1.65414,0.119165,-1.65414,0.084181
145103,-1.63398,0.061296,-1.63398,0.039911,-1.63398,0.22286,-1.63398,0.030784,-1.63398,0.144994,-1.63398,0.025072,-1.63398,0.117219,-1.63398,0.082806
145104,-1.62226,0.060404,-1.62226,0.03933,-1.62226,0.219618,-1.62226,0.030336,-1.62226,0.142884,-1.62226,0.024707,-1.62226,0.115513,-1.62226,0.081601
145105,-1.6171,0.059617,-1.6171,0.038818,-1.6171,0.216757,-1.6171,0.029941,-1.6171,0.141023,-1.6171,0.024385,-1.6171,0.114009,-1.6171,0.080538
145106,-1.61104,0.058832,-1.61104,0.038307,-1.61104,0.213902,-1.61104,0.029546,-1.61104,0.139165,-1.61104,0.024064,-1.61104,0.112507,-1.61104,0.079477
145107,-1.60569,0.058075,-1.60569,0.037814,-1.60569,0.211149,-1.60569,0.029166,-1.60569,0.137374,-1.60569,0.023754,-1.60569,0.111059,-1.60569,0.078454
145108,-1.60255,0.057374,-1.60255,0.037357,-1.60255,0.208599,-1.60255,0.028814,-1.60255,0.135715,-1.60255,0.023467,-1.60255,0.109718,-1.60255,0.077507
145109,-1.60062,0.056706,-1.60062,0.036922,-1.60062,0.206172,-1.60062,0.028479,-1.60062,0.134136,-1.60062,0.023194,-1.60062,0.108441,-1.60062,0.076605
145110,-1.60006,0.056067,-1.60006,0.036506,-1.60006,0.203848,-1.60006,0.028158,-1.60006,0.132624,-1.60006,0.022933,-1.60006,0.107219,-1.60006,0.075742
145111,-1.60185,0.055488,-1.60185,0.036129,-1.60185,0.201745,-1.60185,0.027867,-1.60185,0.131256,-1.60185,0.022696,-1.60185,0.106113,-1.60185,0.07496
145112,-1.60568,0.054972,-1.60568,0.035793,-1.60568,0.199866,-1.60568,0.027608,-1.60568,0.130033,-1.60568,0.022485,-1.60568,0.105124,-1.60568,0.074262
145113,-1.61089,0.054485,-1.61089,0.035476,-1.61089,0.198095,-1.61089,0.027363,-1.61089,0.128881,-1.61089,0.022286,-1.61089,0.104193,-1.61089,0.073604
145114,-1.62654,0.054138,-1.62654,0.03525,-1.62654,0.196834,-1.62654,0.027189,-1.62654,0.128061,-1.62654,0.022144,-1.62654,0.10353,-1.62654,0.073136
145115,-1.64899,0.053899,-1.64899,0.035094,-1.64899,0.195965,-1.64899,0.027069,-1.64899,0.127496,-1.64899,0.022046,-1.64899,0.103073,-1.64899,0.072813
145116,-1.67337,0.053701,-1.67337,0.034965,-1.67337,0.195244,-1.67337,0.026969,-1.67337,0.127027,-1.67337,0.021965,-1.67337,0.102694,-1.67337,0.072545
145117,-1.70019,0.053556,-1.70019,0.034871,-1.70019,0.194718,-1.70019,0.026897,-1.70019,0.126684,-1.70019,0.021906,-1.70019,0.102417,-1.70019,0.072349
145118,-1.72839,0.053436,-1.72839,0.034793,-1.72839,0.194282,-1.72839,0.026836,-1.72839,0.1264,-1.72839,0.021857,-1.72839,0.102187,-1.72839,0.072187
145119,-1.75702,0.05337,-1.75702,0.03475,-1.75702,0.194044,-1.75702,0.026804,-1.75702,0.126246,-1.75702,0.02183,-1.75702,0.102062,-1.75702,0.072099
145120,-1.78309,0.053309,-1.78309,0.03471,-1.78309,0.19382,-1.78309,0.026773,-1.78309,0.1261,-1.78309,0.021805,-1.78309,0.101944,-1.78309,0.072016
145121,-1.80694,0.053227,-1.80694,0.034657,-1.80694,0.193524,-1.80694,0.026732,-1.80694,0.125907,-1.80694,0.021771,-1.80694,0.101789,-1.80694,0.071906
145122,-1.83235,0.053176,-1.83235,0.034624,-1.83235,0.193338,-1.83235,0.026706,-1.83235,0.125786,-1.83235,0.021751,-1.83235,0.101691,-1.83235,0.071837
145123,-1.86095,0.053184,-1.86095,0.034629,-1.86095,0.193368,-1.86095,0.02671,-1.86095,0.125806,-1.86095,0.021754,-1.86095,0.101707,-1.86095,0.071848
145124,-1.88371,0.053133,-1.88371,0.034596,-1.88371,0.193182,-1.88371,0.026684,-1.88371,0.125684,-1.88371,0.021733,-1.88371,0.101609,-1.88371,0.071779
145125,-1.90868,0.053184,-1.90868,0.034629,-1.90868,0.193367,-1.90868,0.02671,-1.90868,0.125805,-1.90868,0.021754,-1.90868,0.101706,-1.90868,0.071847
145126,-1.94981,0.053473,-1.94981,0.034817,-1.94981,0.194417,-1.94981,0.026855,-1.94981,0.126488,-1.94981,0.021872,-1.94981,0.102258,-1.94981,0.072238
145127,-1.97911,0.053712,-1.97911,0.034973,-1.97911,0.195286,-1.97911,0.026975,-1.97911,0.127054,-1.97911,0.02197,-1.97911,0.102716,-1.97911,0.072561
145128,-1.98807,0.05377,-1.98807,0.03501,-1.98807,0.195497,-1.98807,0.027004,-1.98807,0.127191,-1.98807,0.021993,-1.98807,0.102826,-1.98807,0.072639
145129,-1.9981,0.053862,-1.9981,0.03507,-1.9981,0.195831,-1.9981,0.02705,-1.9981,0.127408,-1.9981,0.022031,-1.9981,0.103002,-1.9981,0.072763
145130,-2.01332,0.054068,-2.01332,0.035205,-2.01332,0.196582,-2.01332,0.027154,-2.01332,0.127896,-2.01332,0.022115,-2.01332,0.103397,-2.01332,0.073042
145131,-2.03802,0.054474,-2.03802,0.035469,-2.03802,0.198058,-2.03802,0.027358,-2.03802,0.128857,-2.03802,0.022282,-2.03802,0.104174,-2.03802,0.07359
145132,-2.06387,0.054981,-2.06387,0.035799,-2.06387,0.199901,-2.06387,0.027613,-2.06387,0.130056,-2.06387,0.022489,-2.06387,0.105143,-2.06387,0.074275
145133,-2.0708,0.055311,-2.0708,0.036014,-2.0708,0.201101,-2.0708,0.027778,-2.0708,0.130837,-2.0708,0.022624,-2.0708,0.105774,-2.0708,0.074721
145134,-2.06263,0.055495,-2.06263,0.036134,-2.06263,0.201771,-2.06263,0.027871,-2.06263,0.131272,-2.06263,0.022699,-2.06263,0.106126,-2.06263,0.07497
145135,-2.06744,0.055904,-2.06744,0.0364,-2.06744,0.203257,-2.06744,0.028076,-2.06744,0.13224,-2.06744,0.022866,-2.06744,0.106908,-2.06744,0.075522
145136,-2.07251,0.056377,-2.07251,0.036708,-2.07251,0.204976,-2.07251,0.028314,-2.07251,0.133358,-2.07251,0.02306,-2.07251,0.107812,-2.07251,0.076161
145137,-2.08786,0.057058,-2.08786,0.037151,-2.08786,0.207452,-2.08786,0.028656,-2.08786,0.134969,-2.08786,0.023338,-2.08786,0.109114,-2.08786,0.077081
145138,-2.10059,0.057792,-2.10059,0.037629,-2.10059,0.210121,-2.10059,0.029024,-2.10059,0.136705,-2.10059,0.023639,-2.10059,0.110518,-2.10059,0.078072
145139,-2.08692,0.058386,-2.08692,0.038016,-2.08692,0.212281,-2.08692,0.029323,-2.08692,0.13811,-2.08692,0.023882,-2.08692,0.111654,-2.08692,0.078875
145140,-2.07442,0.059037,-2.07442,0.03844,-2.07442,0.214646,-2.07442,0.029649,-2.07442,0.139649,-2.07442,0.024148,-2.07442,0.112898,-2.07442,0.079754
145141,-2.05327,0.059582,-2.05327,0.038795,-2.05327,0.216629,-2.05327,0.029923,-2.05327,0.140939,-2.05327,0.024371,-2.05327,0.113941,-2.05327,0.080491
145142,-2.03777,0.060071,-2.03777,0.039113,-2.03777,0.218405,-2.03777,0.030168,-2.03777,0.142095,-2.03777,0.024571,-2.03777,0.114875,-2.03777,0.08115
145143,-2.00857,0.060248,-2.00857,0.039229,-2.00857,0.219052,-2.00857,0.030258,-2.00857,0.142515,-2.00857,0.024643,-2.00857,0.115215,-2.00857,0.081391
145144,-1.97885,0.060382,-1.97885,0.039316,-1.97885,0.219536,-1.97885,0.030325,-1.97885,0.142831,-1.97885,0.024698,-1.97885,0.11547,-1.97885,0.081571
145145,-1.9424,0.060358,-1.9424,0.0393,-1.9424,0.21945,-1.9424,0.030313,-1.9424,0.142774,-1.9424,0.024688,-1.9424,0.115425,-1.9424,0.081539
145146,-1.90142,0.060219,-1.90142,0.03921,-1.90142,0.218944,-1.90142,0.030243,-1.90142,0.142446,-1.90142,0.024631,-1.90142,0.115159,-1.90142,0.081351
145147,-1.85842,0.059966,-1.85842,0.039045,-1.85842,0.218024,-1.85842,0.030116,-1.85842,0.141847,-1.85842,0.024528,-1.85842,0.114675,-1.85842,0.081009
145148,-1.83272,0.059843,-1.83272,0.038965,-1.83272,0.217579,-1.83272,0.030054,-1.83272,0.141557,-1.83272,0.024478,-1.83272,0.114441,-1.83272,0.080843
145149,-1.81926,0.059821,-1.81926,0.03895,-1.81926,0.217496,-1.81926,0.030043,-1.81926,0.141503,-1.81926,0.024468,-1.81926,0.114397,-1.81926,0.080813
145150,-1.80972,0.059873,-1.80972,0.038984,-1.80972,0.217685,-1.80972,0.030069,-1.80972,0.141626,-1.80972,0.02449,-1.80972,0.114497,-1.80972,0.080883
145151,-1.80142,0.059975,-1.80142,0.03905,-1.80142,0.218056,-1.80142,0.03012,-1.80142,0.141868,-1.80142,0.024531,-1.80142,0.114692,-1.80142,0.081021
145152,-1.7917,0.060083,-1.7917,0.039121,-1.7917,0.218451,-1.7917,0.030175,-1.7917,0.142125,-1.7917,0.024576,-1.7917,0.1149,-1.7917,0.081168
145153,-1.78197,0.060227,-1.78197,0.039215,-1.78197,0.218972,-1.78197,0.030247,-1.78197,0.142464,-1.78197,0.024634,-1.78197,0.115174,-1.78197,0.081361
145154,-1.7743,0.06042,-1.7743,0.039341,-1.7743,0.219676,-1.7743,0.030344,-1.7743,0.142922,-1.7743,0.024714,-1.7743,0.115544,-1.7743,0.081623
145155,-1.76327,0.060594,-1.76327,0.039454,-1.76327,0.220307,-1.76327,0.030431,-1.76327,0.143332,-1.76327,0.024784,-1.76327,0.115876,-1.76327,0.081857
145156,-1.74639,0.060727,-1.74639,0.03954,-1.74639,0.220791,-1.74639,0.030498,-1.74639,0.143647,-1.74639,0.024839,-1.74639,0.11613,-1.74639,0.082037
145169,-1.74825,0.067142,-1.74825,0.043718,-1.74825,0.244117,-1.74825,0.03372,-1.74825,0.158823,-1.74825,0.027463,-1.74825,0.128399,-1.74825,0.090704
145170,-1.74902,0.067627,-1.74902,0.044033,-1.74902,0.245878,-1.74902,0.033963,-1.74902,0.159969,-1.74902,0.027661,-1.74902,0.129326,-1.74902,0.091358
145171,-1.7499,0.068124,-1.7499,0.044357,-1.7499,0.247686,-1.7499,0.034213,-1.7499,0.161145,-1.7499,0.027865,-1.7499,0.130277,-1.7499,0.09203
145172,-1.75087,0.068625,-1.75087,0.044683,-1.75087,0.249507,-1.75087,0.034465,-1.75087,0.16233,-1.75087,0.02807,-1.75087,0.131234,-1.75087,0.092707
145173,-1.75151,0.069093,-1.75151,0.044987,-1.75151,0.251208,-1.75151,0.0347,-1.75151,0.163436,-1.75151,0.028261,-1.75151,0.132129,-1.75151,0.093339
145174,-1.74998,0.069496,-1.74998,0.04525,-1.74998,0.252674,-1.74998,0.034902,-1.74998,0.16439,-1.74998,0.028426,-1.74998,0.1329,-1.74998,0.093883
145175,-1.75378,0.069949,-1.75378,0.045545,-1.75378,0.254322,-1.75378,0.03513,-1.75378,0.165463,-1.75378,0.028611,-1.75378,0.133767,-1.75378,0.094496
145176,-1.75198,0.070286,-1.75198,0.045765,-1.75198,0.255548,-1.75198,0.035299,-1.75198,0.16626,-1.75198,0.028749,-1.75198,0.134411,-1.75198,0.094951
145177,-1.74898,0.070603,-1.74898,0.045971,-1.74898,0.256698,-1.74898,0.035458,-1.74898,0.167008,-1.74898,0.028879,-1.74898,0.135016,-1.74898,0.095379
145178,-1.74592,0.070921,-1.74592,0.046178,-1.74592,0.257856,-1.74592,0.035618,-1.74592,0.167762,-1.74592,0.029009,-1.74592,0.135626,-1.74592,0.095809
