gauge_id,gauge_name,last_data,trace_id,trace_name,alarm_id,alarm_name,alarm_type,threshold,severity,is_critical,source
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,1482395,Rainfall 60 min window sum - Mirror,23109.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,1482395,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,36742,Rainfall 30 min window sum,22857.0,644211_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,36742,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,230531,Rainfall 30 second window sum,7816.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160977,ACC - Rain -Kaipara Heads @ Wallers,2025-12-12,230531,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1482957,Rainfall 7 days window sum,23316.0,643510_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1482957,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1480877,10mm Drought Alarm,22620.0,643510_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1480877,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,801947,Max TP108 ARI,14610.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,801947,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1482426,Rainfall 60 min window sum - Mirror,23239.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,1482426,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36755,Rainfall 6 hr window sum,22689.0,643510_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36755,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36756,Rainfall 12 hr window sum,22760.0,643510_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36756,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36752,Rainfall 30 min window sum,22893.0,643510_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36752,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,230543,Rainfall 30 second window sum,7828.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,230543,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36753,Rainfall 60 min window sum,22826.0,643510_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36753,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36757,Rainfall 24 hr window sum,22961.0,643510_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,36757,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160978,ACC - Rain -Hoteo at Oldfields,2025-12-12,30889,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1480788,10mm Drought Alarm,22574.0,648614_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1480788,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36762,Rainfall 30 min window sum,22838.0,648614_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36762,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,230532,Rainfall 30 second window sum,7817.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,230532,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1482855,Rainfall 7 days window sum,23266.0,648614_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1482855,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,30890,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,801936,Max TP108 ARI,14599.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,801936,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36763,Rainfall 60 min window sum,22779.0,648614_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36763,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36766,Rainfall 12 hr window sum,22722.0,648614_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36766,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36765,Rainfall 6 hr window sum,22664.0,648614_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36765,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36767,Rainfall 24 hr window sum,22915.0,648614_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,36767,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1482390,Rainfall 60 min window sum - Mirror,23205.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160979,ACC - Rain -Harmel Road Waitakere City Council Pump Stn,2025-12-12,1482390,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1482856,Rainfall 7 days window sum,23267.0,649517_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1482856,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36777,Rainfall 24 hr window sum,22916.0,649517_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36777,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1480789,10mm Drought Alarm,22575.0,649517_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1480789,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36775,Rainfall 6 hr window sum,22665.0,649517_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36775,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36776,Rainfall 12 hr window sum,22723.0,649517_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36776,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,801937,Max TP108 ARI,14600.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,801937,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36772,Rainfall 30 min window sum,22848.0,649517_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36772,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1482388,Rainfall 60 min window sum - Mirror,23203.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,1482388,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,30891,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,230533,Rainfall 30 second window sum,7818.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,230533,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36773,Rainfall 60 min window sum,22780.0,649517_threshold_alarm,Overflow,25.0,Medium,False,threshold_config
3160980,ACC - Rain -Forrest Hill Road Waiatarua (No#247),2025-12-12,36773,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1480791,10mm Drought Alarm,22591.0,649637_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1480791,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1482858,Rainfall 7 days window sum,23279.0,649637_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1482858,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36797,Rainfall 24 hr window sum,22935.0,649637_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36797,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,30893,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36793,Rainfall 60 min window sum,22794.0,649637_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36793,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,230535,Rainfall 30 second window sum,7820.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,230535,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36796,Rainfall 12 hr window sum,22724.0,649637_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36796,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1482404,Rainfall 60 min window sum - Mirror,23218.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,1482404,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36792,Rainfall 30 min window sum,22849.0,649637_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36792,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,801939,Max TP108 ARI,14602.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,801939,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36795,Rainfall 6 hr window sum,22666.0,649637_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160982,ACC - Rain -Cutler Park New Lynn,2025-12-12,36795,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,801940,Max TP108 ARI,14603.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,801940,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1480792,10mm Drought Alarm,22592.0,648733_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1480792,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1481158,Dummy Rainfall 30 min window sum,22550.0,15mm in last 30min,Overflow,15.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1481158,Dummy Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1482876,Rainfall 7 days window sum,23280.0,648733_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1482876,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36806,Rainfall 12 hr window sum,22742.0,648733_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36806,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36802,Rainfall 30 min window sum,22868.0,648733_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36802,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1482372,Rainfall 60 min window sum - Mirror,23187.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,1482372,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36803,Rainfall 60 min window sum,22795.0,648733_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36803,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36805,Rainfall 6 hr window sum,22667.0,648733_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36805,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36807,Rainfall 24 hr window sum,22936.0,648733_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,36807,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,30894,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,230536,Rainfall 30 second window sum,7821.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160983,ACC - Rain -Cox's Bay Park Rainfall,2025-12-12,230536,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1480793,10mm Drought Alarm,22593.0,648625_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1480793,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1482877,Rainfall 7 days window sum,23281.0,648625_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1482877,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36812,Rainfall 30 min window sum,22871.0,648625_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36812,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36815,Rainfall 6 hr window sum,22675.0,648625_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36815,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,801941,Max TP108 ARI,14604.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,801941,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36817,Rainfall 24 hr window sum,22937.0,648625_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36817,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,30895,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36813,Rainfall 60 min window sum,22796.0,648625_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36813,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36816,Rainfall 12 hr window sum,22743.0,648625_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,36816,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,230537,Rainfall 30 second window sum,7822.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,230537,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,206563,Rainfall 20 hr window sum,4239.0,Rainfall 20 hr window sum greater than 8mm,Overflow,8.0,Medium,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,206563,Rainfall 20 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1482391,Rainfall 60 min window sum - Mirror,23206.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160984,ACC - Rain -Constable Ln Waitakere City Council Pump Stn,2025-12-12,1482391,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1480794,10mm Drought Alarm,22573.0,750301_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1480794,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1482871,Rainfall 7 days window sum,23274.0,750301_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1482871,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36827,Rainfall 24 hr window sum,22908.0,750301_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36827,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36822,Rainfall 30 min window sum,22850.0,750301_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36822,Rainfall 30 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,230538,Rainfall 30 second window sum,7823.0,2.5 mm,Overflow,2.49,Medium,True,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,230538,Rainfall 30 second window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36823,Rainfall 60 min window sum,22792.0,750301_threshold_alarm_15mm,Overflow,25.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36823,Rainfall 60 min window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1482373,Rainfall 60 min window sum - Mirror,23188.0,1 hour Accumulated Threshold,Overflow,15.0,Low,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,1482373,Rainfall 60 min window sum - Mirror,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,30896,Rainfall,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,801942,Max TP108 ARI,14605.0,ARI Max Threshold,Overflow,5.0,High,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,801942,Max TP108 ARI,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36825,Rainfall 6 hr window sum,22657.0,750301_threshold_alarm,Overflow,50.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36825,Rainfall 6 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36826,Rainfall 12 hr window sum,22726.0,750301_threshold_alarm,Overflow,70.0,Medium,False,threshold_config
3160985,ACC - Rain -Clevedon rainfall @ showgrounds,2025-12-12,36826,Rainfall 12 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1480795,10mm Drought Alarm,22580.0,647738_10mm Drought Alarm,Overflow,0.99,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1480795,10mm Drought Alarm,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36837,Rainfall 24 hr window sum,22921.0,647738_threshold_alarm,Overflow,100.0,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36837,Rainfall 24 hr window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1482872,Rainfall 7 days window sum,23275.0,647738_threshold_alarm,Overflow,180.0,Medium,False,threshold_config
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,1482872,Rainfall 7 days window sum,,Has alarms (recency),DataRecency,,,,has_alarms_flag
3160986,ACC - Rain -Birkdale (Inwards Res.) NSCC03,2025-12-12,36832,Rainfall 30 min window sum,22851.0,647738_threshold_alarm_15mm,Overflow,15.0,Medium,False,threshold_config
